customer_name,date_spec,use_type,volume,brand_name,uom_code,version_type
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2023,HA,30,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2023,DFVII,12,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2023,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2023,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2023,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2023,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2023,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2023,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2023,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2023,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2023,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2023,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2023,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2023,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2023,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2023,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2023,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2023,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2023,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2023,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2023,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2023,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2023,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2023,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2023,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2023,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2023,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2023,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2023,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2023,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2023,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2023,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2023,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2023,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2023,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2023,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2023,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2023,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2023,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2024,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2024,CHWI A OD,263,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2024,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2024,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2024,CHWI A PPX,72,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2024,CHWI A OD,62,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2024,HA,12,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2024,DFVII,12,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2024,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2024,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2024,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2024,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2024,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2024,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2024,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2024,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2024,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2024,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2024,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2024,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2024,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2024,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2024,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2024,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2024,CHWI A PPX,107,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2024,CHWI A OD,98,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2024,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2024,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2024,CHWI A PPX,72,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2024,CHWI A OD,50,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2024,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2024,DFVII,12,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2024,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2024,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2024,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2024,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2024,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2024,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2024,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2024,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2024,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2024,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2024,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2024,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2024,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2024,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2024,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2024,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2024,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2024,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2024,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2024,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2024,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2025,CHWI A PPX,70,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2025,CHWI A OD,57,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2025,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2025,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2025,HA,16,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2025,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2025,CHWI A PPX,72,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2025,CHWI A OD,26,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2025,CHWI B OD,98,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2025,CHWI CX,41,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2025,HA,21,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2025,DFVII,12,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2025,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2025,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2025,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2025,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2025,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2025,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2025,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2025,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2025,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2025,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2025,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2025,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2025,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2025,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2025,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2025,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2025,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2025,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2025,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2025,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2025,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2025,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2025,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2025,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2025,CHWI A PPX,124,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2025,CHWI A OD,111,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2025,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2025,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2025,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2025,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2025,CHWI A PPX,72,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2025,CHWI A OD,10,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2025,CHWI B OD,75,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2025,CHWI CX,46,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2025,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2025,DFVII,12,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2025,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2025,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2025,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2025,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2025,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2025,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2025,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2025,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2025,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2025,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2025,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2025,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/10/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2025,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2025,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2025,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2025,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2025,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2025,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/11/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2025,CHWI A PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2025,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2025,CHWI A OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2025,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2025,CHWI CX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2025,TG,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2025,HA,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2025,DFVII,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/12/2025,OTHER,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2026,CHWI A PPX,40,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2026,CHWI B PPX,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2026,CHWI A OD,112,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2026,CHWI B OD,,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2026,CHWI CX,0,N7,MG,RE2
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2026,TG,0,N7,MG,RE2
